external_id;name;description
3055;DomaineFélines Jourdan;En bordure du bassin de Thau, face à Sète, le domaine Félines Jourdan est un domaine familial. Les vignes bénéficient des embruns marins qui tempèrent les chaleurs estivales.Trois terroirs différents sur 100 ha. Depuis 1983 les vins sont faits par des femmes, vigneronnes de mère en fille.
3028;Miel Merit;"Damien Merit est producteur de miels de prestige.
L'excellence de ce miel haut de gamme résulte de l'alliance d'un environnement exceptionnel et de l'héritage d'un savoir faire d'exception.
Vous pouvez retrouver les miels en ligne sur www.mielmerit.com"
3470;AUTANE;"Producteurs de plantes, aromatiques, médicinales, petits fruits, maraîchage, cultivés en bio à Castres dans le Tarn et transformés artisanalement en Tisanes, Sirops, Gelées, Aromates... 
Petite spécialité : le 'Bar à Plantes' bar ambulant vintage qui se déplace au gré des festivités et événements (marchés, foires, fêtes de villages, fêtes privées...) pour vous proposer ses boissons naturelles, ses granités maison, ses soupes, ses gaufres fourrées aux gelées et confitures de la ferme..."
3451;GAEC VIGIER;"Sabine et Pascal VIGIER

Éleveurs de vaches de race Aubrac en haute Lozère sur les régions naturelles de la Margeride et de lAubrac.

Notre élevage est familial de génération en génération et à taille humaine. Chaque vache est appelée par son nom.
Notre priorité est le bien-être de nos animaux auxquels nous apportons toute lattention nécessaire. Notre but est de produire des animaux de boucherie qui nous donneront une viande aux qualités gustatives exceptionnelles ainsi que des animaux destinés à lengraissement à lexport.
Nous sommes en système extensif, nos terres sont enrichies avec nos effluents de ferme et le minimum dengrais nécessaires à la bonne pousse de lherbe.
Nous nourrissons nos animaux avec les fourrages récoltés sur lexploitation ainsi que notre céréale. Des compléments alimentaires sont toutefois nécessaires pour obtenir un équilibre alimentaire sans oublier les vitamines et minéraux.
Nous travaillons avec des partenaires locaux dans un rayon de 30 km pour labattage, la découpe, lemballage et la transformation."
2682;DOMAINE DES 3 ANGLES;"Le Domaine des 3 Angles est une exploitation vinicole familiale créée en 1972 par Henri VABRE lorsque celui-ci sinstalle à Cazouls-lès-Béziers, dans le Sud de la France, pour reprendre les vignes cultivées par son père Louis et la cave de son oncle Georges.
En ces temps-là, lexploitation vinicole ne comptait que 12 hectares.  Depuis, Henri a travaillé sans relâche pour faire prospérer ses vignes et accroître ses terres. Aujourdhui,  le Domaine des 3 Angles représente près de 85 hectares de vignes situées tout autour du village de Cazouls-lès-Béziers en Pays dOc.
Toutefois, ce dur labeur ne fut pas accompli seul. Henri est rejoint en 2001 par son fils aîné Vincent puis par sa plus jeune fille Solange en 2007. Ces derniers reprennent les rennes du Domaine et permettent dassurer la relève.
Solange & Vincent, toujours soutenus par leur père, se lancent dans une agriculture plus raisonnée. Ils modernisent leurs caves qui datent du début du XXe siècle en veillant à préserver leur cachet dantan. Ils améliorent les méthodes de vinification tout en respectant le savoir-faire de leurs anciens et initient la vente en bouteilles du vin du domaine.
En 2018, Solange & Vincent ont la possibilité de rénover une vieille maison attenante à leurs caves dans l'idée d'en faire un caveau de dégustation. Il leur tenait à coeur que l'histoire reste familiale, c'est pourquoi ils songent à leur soeur Agnès pour s'occuper de la vente des bouteilles et la dégustation. Depuis, on peut rencontrer presque tous les descendants d'Henri Vabre sur le Domaine situé sur l'avenue principale du village de Cazouls-les-Béziers.
En 2019, l'exploitation obtient la certification Haute Valeur Environnementale (HVE) qui confirme leurs efforts et leur volonté de travailler dans le respect de l'écosystème environnant, de renforcer la biodiversité et d'avoir un cheminement technique à la vigne comme à la cave pour s'adapter aux exigences environnementales."
3043;Château Capion;...
2701;DOMAINE LA JEANNE;"En 1992, je prends le pari un peu fou de créer le Domaine la Jeanne, 27 ha de vigne en IGP entre les vignobles de Saint Chinian, Faugères, et la mer méditerranée.
Le vignoble est constitués de cépages rouges comme la syrah, merlot, cabernet sauvignon, grenache  et de cépages blancs comme le chardonnay, sauvignon, viogner."
2477;CONSERVERIE QUATREFAGES;"La Conserverie Quatrefages est une petite entreprise familiale et  artisanale existant depuis plus de 30 ans, qui fabrique et commercialise des pâtés et terrines gourmandes dont les recettes sont inspirées du terroir Aveyronnais et d'autres qui sont de véritables créations originales.
Nous offrons une large gamme de recettes à base de canard, de gibiers, de volailles fermières, agrémentées d'épices et d'aromates méticuleusement sélectionnés. Certains de nos produits sont des spécialités fortement reconnues comme le pâté au Roquefort, la Terrine de canard aux cèpes
Nous avons développé le pâté au Laguiole, fromage de l'Aubrac, comme nouveau fleuron de notre beau département, et plus récemment une recette dans l'air du temps, la terrine au chorizo et poivron rouge, qui accompagne idéalement le temps de l'apéritif estival.
Notre développement de nouveaux produits se tourne désormais vers les spécialités à base de canard  tels que les foies gras, cous farcis, fritons, avec notre intégration de l'entreprise AFG Foie Gras et le développement de la filière CANARD DE LAVEYRON."
1893;Domaine Léo Vareille;Producteur de vin à Faugères
3573;QUERCY DES ILES;"Quercy des iles est une petite entreprise artisanale qui vous propose les meilleurs spiritueux, entre tradition et innovation.
Lhistoire de Quercy des iles commence au debut du XXIeme siecle et est intimement liee avec la perle dor, celebre fruit ne des terres du Quercy : le Chasselas de Moissac. En effet, le domaine est aujourd'hui installe sur les plateaux du Quercy Blanc, et les produits fabriques ont le jus de fruit Chasselas en commun. Assemblees avec des alcools de rhum, de gin, de vodka ou de whisky, nos recettes sont tenues secretes mais la degustation permet de devoiler lalliance des saveurs et des aromes."
682;L'OLI D'OC;Notre Cooperative triture depuis 1920 les olives issues de ses adherents. C'est quatre generations de mouliniers qui se succedent ainsi au sein de la Cooperative. Les huiles sont elaborees a partir de varietes locales comme la Lucques, la Clermontaise, la Verdale de l'Herault, l'Oliviere, la Picholine ou encore la Menudal. La Cooperative devenue egalement confiseur en 2004 suite a la fusion avec la Confiserie de Saint-Jean-de-la-Blaquiere produit l'olive Lucques. Dans sa boutique attenante, sont a la vente nos huiles, nos olives, ainsi que tous les produits derives de l'olive. Retrouvez toutes les informations et les produits de la Cooperative sur : www.olidoc.com.
2093;DOMAINE COMBE DES DUCS;"Domaine viticole de 50 ha  au coeur du massif de LA CLAPE 
vente directe de notre production AOP COTEAUX DU LANGUEDOC, LA CLAPE et IGP PAYS D'OC en BAG IN BOX et BOUTEILLES"
1550;Domaine de Daurion;Domaine familial de 60 hares dun seul tenant en cave particuliaire depuis plus dun siècle, coulée de basalte et terroir villa franchien, bercé pour les vents de la méditerranée amène fraicheur et complexité aux multiples cépages pour des cuvées en pays doc et en coteaux du languedoc et aux méthodes traditionnelles.
830;Daniel / Les Ateliers Du Moulin;Issus de l'entreprise familiale fondee en 1959, Les Ateliers du Moulin et DANIEL vous proposent leurs specialites nimoises : la brandade de morue a l'huile d'olives, les Olives Picholine et les  olives regionales francaises, la tapenade noire, la pulpe d'olive verte, les huiles d'olives ... Des produits de terroir fabriques dans notre laboratoire nimois et vendus aux Halles de Nimes sur l'etal des olives DANIEL, allee du Safran.
1329;domaine cour saint vincent;".....Dans un environnement de Pins dallep et de garrigues,  les Vignes sont plantées sur un sol argilo-calcaire, avec des galets-roulés, cailloutis, calcaire dur et conglomérat. Leur âge moyen est de 30 ans. Le Domaine est en Bio depuis 2007.

La cueillette du raisin est manuelle et les rendements faibles : 20 à 25 hectos/hectare. La vinification se fait dans la Cave St Vincent au centre du Village, proche du Prieuré.

Les raisins blanc sont pressés au petit matin et vinifiés sous contrôle des températures.

Ensuite , le Vin Blanc est batonné sur lies fines avant dêtre mis en bouteille lannée suivante : Cuvée BL AOC Languedoc - Domaine des Mourguettes .
Sur le terroir AOC de St Vincent les cépages Blanc sont : la Marsanne, la Roussanne, Le Grenache Bl, la clairette .

Les raisins rouge 4 à 5 grappes par souches sont cueillis manuellement en cagettes ou benne élévatrice.
Une fois rendu dans la Cave St Vincent, les raisins sont égrappés avant dêtre mis en cuve ; les macérations sont longues, les extractions douces avec pigage et contrôle des températures.

Les Vins AOC Languedoc Rouge cuvées Mille Pierres et  Clos du Prieur sont élevées en fûts de chêne 12 mois avant dêtres affinées en bouteille.
Les cépages AOC rouge pour le terroir de St Vincent sont :  la Syrah , le Mourvèdre, le Grenache n et Le Carignan vieille vigne .

Au total, le Domaine est constitué de 10 Ha avec une production annuelle de 
25 000 bouteilles ."
652;Moulin De Sauret;"Nous produisons nos farines localement à Montpellier .
Quelques chiffres :
-80 farines différentes
-8000 tonnes de blés écrasés annuellement soit un équivalent de  33 millions de baguettes .
-220 clients artisans boulangers
- 2 farines SUD DE FRANCE avec des blés régionaux: LA LOCALE (farine de tradition Française)  LE RASPAILLOU (farine biologique)"
1291;LES CRUS FAUGERES;"Créée en 1959, la Cave Coopérative de Faugères est dédiée à la production de vins de qualité (AOP) du nord du Languedoc. Nos terroirs de schistes donnent des vins de caractère aux notes minérales et épicées.
La cave a été une des premières en France à avoir été certifiée ISO 9001 et aujourdhui, une partie de la production est en Agriculture Biologique."
1331;Chateau Pech Latt;"Château Pech-Latt est un magnifique domaine viticole situé près de Lagrasse en plein coeur de l'appellation Corbières dans le Languedoc Roussillon.
Le vignoble est cultivé en agriculture biologique depuis 1991, isolé de tout voisinage par un environnement naturel de plus de 300 hectares. La propriété constitue un véritable écosystème préservé."
3459;LA CASTAGNE DU NOLCEVE;La Castagne du Cévenol est une exploitation agricole spécialisée dans la castanéïculture (production de châtaigne & marron) implantée dans le Gard en plein centre du Parc National des Cévennes . Elle brasse depuis 10 ans une bière tri^ple fermentation à la chataigne la BOGUE ®.
579;Domaine Galtier;"Lise CARBONNE a repris le domaine familial en 1995 qui se situe sur la commune de Murviel les Beziers, sur un plateau calcaire a 120 m daltitude,balaye par le vent du Nord -ouest.
Le domaine represente :25 hectares de vignes,1.5 hectare d'Olivier et un demi hectare de Thym pour produire de l'Huile Essentielle
Les vignes ont de 5 a 55 ans dage, et le vignoble est conduit en taille courte ( Royat ) ; la conduite du vignoble est faite dans le respect de lenvironnement.
Le domaine adhere depuis 2002 a la Charte Nationale 'Terra Vitis ' d'agriculture durable.
Les cuvees sont des assemblages aussi bien en AOC quen I.G.P..
Les vins produits sont soit en AOC St Chinian: rouge uniquement ,soit en AOC  Languedoc ,et en IGP Pays Coteaux de Murviel dans les trois couleurs.
Le domaine est chaque annee, recompense  par des medailles a differents concours ou des citations dans les guides"
